           #Qpath      Energy(meV)         S(|Q|,E)
  3.1600000000E+00  8.1000000000E+00  1.7804887636E+00
  3.1600000000E+00  8.2000000000E+00  1.7506909600E+00
  3.1600000000E+00  8.3000000000E+00  1.7207743434E+00
  3.1600000000E+00  8.4000000000E+00  1.6908643983E+00
  3.1600000000E+00  8.5000000000E+00  1.6610823706E+00
  3.1600000000E+00  8.6000000000E+00  1.6315443331E+00
  3.1600000000E+00  8.7000000000E+00  1.6023603032E+00
  3.1600000000E+00  8.8000000000E+00  1.5736334232E+00
  3.1600000000E+00  8.9000000000E+00  1.5454592114E+00
  3.1600000000E+00  9.0000000000E+00  1.5179248940E+00
  3.1600000000E+00  9.1000000000E+00  1.4911088244E+00
  3.1600000000E+00  9.2000000000E+00  1.4650799965E+00
  3.1600000000E+00  9.3000000000E+00  1.4398976572E+00
  3.1600000000E+00  9.4000000000E+00  1.4156110209E+00
  3.1600000000E+00  9.5000000000E+00  1.3922590904E+00
  3.1600000000E+00  9.6000000000E+00  1.3698705831E+00
  3.1600000000E+00  9.7000000000E+00  1.3484639628E+00
  3.1600000000E+00  9.8000000000E+00  1.3280475768E+00
  3.1600000000E+00  9.9000000000E+00  1.3086198921E+00
  3.1600000000E+00  1.0000000000E+01  1.2901698294E+00

  3.2000000000E+00  0.0000000000E+00  4.8548882451E-01
  3.2000000000E+00  1.0000000000E-01  5.0720781185E-01
  3.2000000000E+00  2.0000000000E-01  5.2942013822E-01
  3.2000000000E+00  3.0000000000E-01  5.5212288524E-01
  3.2000000000E+00  4.0000000000E-01  5.7531323326E-01
  3.2000000000E+00  5.0000000000E-01  5.9898841632E-01
  3.2000000000E+00  6.0000000000E-01  6.2314565956E-01
  3.2000000000E+00  7.0000000000E-01  6.4778209957E-01
  3.2000000000E+00  8.0000000000E-01  6.7289468819E-01
  3.2000000000E+00  9.0000000000E-01  6.9848008070E-01
  3.2000000000E+00  1.0000000000E+00  7.2453450946E-01
  3.2000000000E+00  1.1000000000E+00  7.5105364438E-01
  3.2000000000E+00  1.2000000000E+00  7.7803244190E-01
  3.2000000000E+00  1.3000000000E+00  8.0546498411E-01
  3.2000000000E+00  1.4000000000E+00  8.3334430988E-01
  3.2000000000E+00  1.5000000000E+00  8.6166224013E-01
  3.2000000000E+00  1.6000000000E+00  8.9040919913E-01
  3.2000000000E+00  1.7000000000E+00  9.1957403398E-01
  3.2000000000E+00  1.8000000000E+00  9.4914383436E-01
  3.2000000000E+00  1.9000000000E+00  9.7910375467E-01
  3.2000000000E+00  2.0000000000E+00  1.0094368404E+00
  3.2000000000E+00  2.1000000000E+00  1.0401238608E+00
  3.2000000000E+00  2.2000000000E+00  1.0711431499E+00
  3.2000000000E+00  2.3000000000E+00  1.1024704573E+00
  3.2000000000E+00  2.4000000000E+00  1.1340788106E+00
  3.2000000000E+00  2.5000000000E+00  1.1659383911E+00
  3.2000000000E+00  2.6000000000E+00  1.1980164248E+00
  3.2000000000E+00  2.7000000000E+00  1.2302770887E+00
  3.2000000000E+00  2.8000000000E+00  1.2626814360E+00
  3.2000000000E+00  2.9000000000E+00  1.2951873395E+00
  3.2000000000E+00  3.0000000000E+00  1.3277494559E+00
  3.2000000000E+00  3.1000000000E+00  1.3603192118E+00
  3.2000000000E+00  3.2000000000E+00  1.3928448130E+00
  3.2000000000E+00  3.3000000000E+00  1.4252712778E+00
  3.2000000000E+00  3.4000000000E+00  1.4575404968E+00
  3.2000000000E+00  3.5000000000E+00  1.4895913192E+00
  3.2000000000E+00  3.6000000000E+00  1.5213596679E+00
  3.2000000000E+00  3.7000000000E+00  1.5527786842E+00
  3.2000000000E+00  3.8000000000E+00  1.5837789033E+00
  3.2000000000E+00  3.9000000000E+00  1.6142884619E+00
  3.2000000000E+00  4.0000000000E+00  1.6442333387E+00
  3.2000000000E+00  4.1000000000E+00  1.6735376282E+00
  3.2000000000E+00  4.2000000000E+00  1.7021238495E+00
  3.2000000000E+00  4.3000000000E+00  1.7299132884E+00
  3.2000000000E+00  4.4000000000E+00  1.7568263746E+00
  3.2000000000E+00  4.5000000000E+00  1.7827830918E+00
  3.2000000000E+00  4.6000000000E+00  1.8077034213E+00
  3.2000000000E+00  4.7000000000E+00  1.8315078158E+00
  3.2000000000E+00  4.8000000000E+00  1.8541177028E+00
  3.2000000000E+00  4.9000000000E+00  1.8754560135E+00
  3.2000000000E+00  5.0000000000E+00  1.8954477354E+00
  3.2000000000E+00  5.1000000000E+00  1.9140204838E+00
  3.2000000000E+00  5.2000000000E+00  1.9311050867E+00
  3.2000000000E+00  5.3000000000E+00  1.9466361801E+00
  3.2000000000E+00  5.4000000000E+00  1.9605528060E+00
  3.2000000000E+00  5.5000000000E+00  1.9727990080E+00
  3.2000000000E+00  5.6000000000E+00  1.9833244162E+00
  3.2000000000E+00  5.7000000000E+00  1.9920848170E+00
  3.2000000000E+00  5.8000000000E+00  1.9990426964E+00
  3.2000000000E+00  5.9000000000E+00  2.0041677538E+00
  3.2000000000E+00  6.0000000000E+00  2.0074373741E+00
  3.2000000000E+00  6.1000000000E+00  2.0088370538E+00
  3.2000000000E+00  6.2000000000E+00  2.0083607723E+00
  3.2000000000E+00  6.3000000000E+00  2.0060113008E+00
  3.2000000000E+00  6.4000000000E+00  2.0018004436E+00
  3.2000000000E+00  6.5000000000E+00  1.9957492045E+00
  3.2000000000E+00  6.6000000000E+00  1.9878878740E+00
  3.2000000000E+00  6.7000000000E+00  1.9782560319E+00
  3.2000000000E+00  6.8000000000E+00  1.9669024633E+00
  3.2000000000E+00  6.9000000000E+00  1.9538849841E+00
  3.2000000000E+00  7.0000000000E+00  1.9392701756E+00
  3.2000000000E+00  7.1000000000E+00  1.9231330293E+00
  3.2000000000E+00  7.2000000000E+00  1.9055565006E+00
  3.2000000000E+00  7.3000000000E+00  1.8866309770E+00
  3.2000000000E+00  7.4000000000E+00  1.8664536623E+00
  3.2000000000E+00  7.5000000000E+00  1.8451278832E+00
  3.2000000000E+00  7.6000000000E+00  1.8227623247E+00
  3.2000000000E+00  7.7000000000E+00  1.7994702010E+00
  3.2000000000E+00  7.8000000000E+00  1.7753683707E+00
  3.2000000000E+00  7.9000000000E+00  1.7505764067E+00
  3.2000000000E+00  8.0000000000E+00  1.7252156293E+00
  3.2000000000E+00  8.1000000000E+00  1.6994081149E+00
  3.2000000000E+00  8.2000000000E+00  1.6732756910E+00
  3.2000000000E+00  8.3000000000E+00  1.6469389291E+00
  3.2000000000E+00  8.4000000000E+00  1.6205161478E+00
  3.2000000000E+00  8.5000000000E+00  1.5941224373E+00
  3.2000000000E+00  8.6000000000E+00  1.5678687177E+00
  3.2000000000E+00  8.7000000000E+00  1.5418608415E+00
  3.2000000000E+00  8.8000000000E+00  1.5161987512E+00
  3.2000000000E+00  8.9000000000E+00  1.4909757020E+00
  3.2000000000E+00  9.0000000000E+00  1.4662775588E+00
  3.2000000000E+00  9.1000000000E+00  1.4421821748E+00
  3.2000000000E+00  9.2000000000E+00  1.4187588591E+00
  3.2000000000E+00  9.3000000000E+00  1.3960679396E+00
  3.2000000000E+00  9.4000000000E+00  1.3741604236E+00
  3.2000000000E+00  9.5000000000E+00  1.3530777613E+00
  3.2000000000E+00  9.6000000000E+00  1.3328517123E+00
  3.2000000000E+00  9.7000000000E+00  1.3135043161E+00
  3.2000000000E+00  9.8000000000E+00  1.2950479642E+00
  3.2000000000E+00  9.9000000000E+00  1.2774855736E+00
  3.2000000000E+00  1.0000000000E+01  1.2608108546E+00

  3.2400000000E+00  0.0000000000E+00  4.3480700394E-01
  3.2400000000E+00  1.0000000000E-01  4.5550893600E-01
  3.2400000000E+00  2.0000000000E-01  4.7671874704E-01
  3.2400000000E+00  3.0000000000E-01  4.9842918242E-01
  3.2400000000E+00  4.0000000000E-01  5.2063255654E-01
  3.2400000000E+00  5.0000000000E-01  5.4332076373E-01
  3.2400000000E+00  6.0000000000E-01  5.6648528138E-01
  3.2400000000E+00  7.0000000000E-01  5.9011716510E-01
  3.2400000000E+00  8.0000000000E-01  6.1420703544E-01
  3.2400000000E+00  9.0000000000E-01  6.3874505612E-01
  3.2400000000E+00  1.0000000000E+00  6.6372090370E-01
  3.2400000000E+00  1.1000000000E+00  6.8912372878E-01
  3.2400000000E+00  1.2000000000E+00  7.1494210881E-01
  3.2400000000E+00  1.3000000000E+00  7.4116399277E-01
  3.2400000000E+00  1.4000000000E+00  7.6777663809E-01
  3.2400000000E+00  1.5000000000E+00  7.9476654012E-01
  3.2400000000E+00  1.6000000000E+00  8.2211935460E-01
  3.2400000000E+00  1.7000000000E+00  8.4981981366E-01
  3.2400000000E+00  1.8000000000E+00  8.7785163584E-01
  3.2400000000E+00  1.9000000000E+00  9.0619743085E-01
  3.2400000000E+00  2.0000000000E+00  9.3483859955E-01
  3.2400000000E+00  2.1000000000E+00  9.6375523005E-01
  3.2400000000E+00  2.2000000000E+00  9.9292599060E-01
  3.2400000000E+00  2.3000000000E+00  1.0223280202E+00
  3.2400000000E+00  2.4000000000E+00  1.0519368181E+00
  3.2400000000E+00  2.5000000000E+00  1.0817261325E+00
  3.2400000000E+00  2.6000000000E+00  1.1116678511E+00
  3.2400000000E+00  2.7000000000E+00  1.1417318931E+00
  3.2400000000E+00  2.8000000000E+00  1.1718861060E+00
  3.2400000000E+00  2.9000000000E+00  1.2020961670E+00
  3.2400000000E+00  3.0000000000E+00  1.2323254921E+00
  3.2400000000E+00  3.1000000000E+00  1.2625351553E+00
  3.2400000000E+00  3.2000000000E+00  1.2926838181E+00
  3.2400000000E+00  3.3000000000E+00  1.3227276743E+00
  3.2400000000E+00  3.4000000000E+00  1.3526204099E+00
  3.2400000000E+00  3.5000000000E+00  1.3823131830E+00
  3.2400000000E+00  3.6000000000E+00  1.4117546254E+00
  3.2400000000E+00  3.7000000000E+00  1.4408908678E+00
  3.2400000000E+00  3.8000000000E+00  1.4696655930E+00
  3.2400000000E+00  3.9000000000E+00  1.4980201186E+00
  3.2400000000E+00  4.0000000000E+00  1.5258935121E+00
  3.2400000000E+00  4.1000000000E+00  1.5532227399E+00
  3.2400000000E+00  4.2000000000E+00  1.5799428538E+00
  3.2400000000E+00  4.3000000000E+00  1.6059872152E+00
  3.2400000000E+00  4.4000000000E+00  1.6312877587E+00
  3.2400000000E+00  4.5000000000E+00  1.6557752960E+00
  3.2400000000E+00  4.6000000000E+00  1.6793798598E+00
  3.2400000000E+00  4.7000000000E+00  1.7020310874E+00
  3.2400000000E+00  4.8000000000E+00  1.7236586434E+00
  3.2400000000E+00  4.9000000000E+00  1.7441926781E+00
  3.2400000000E+00  5.0000000000E+00  1.7635643202E+00
  3.2400000000E+00  5.1000000000E+00  1.7817061997E+00
  3.2400000000E+00  5.2000000000E+00  1.7985529972E+00
  3.2400000000E+00  5.3000000000E+00  1.8140420136E+00
  3.2400000000E+00  5.4000000000E+00  1.8281137556E+00
  3.2400000000E+00  5.5000000000E+00  1.8407125298E+00
  3.2400000000E+00  5.6000000000E+00  1.8517870386E+00
  3.2400000000E+00  5.7000000000E+00  1.8612909701E+00
  3.2400000000E+00  5.8000000000E+00  1.8691835750E+00
  3.2400000000E+00  5.9000000000E+00  1.8754302204E+00
  3.2400000000E+00  6.0000000000E+00  1.8800029142E+00
  3.2400000000E+00  6.1000000000E+00  1.8828807905E+00
  3.2400000000E+00  6.2000000000E+00  1.8840505473E+00
  3.2400000000E+00  6.3000000000E+00  1.8835068301E+00
  3.2400000000E+00  6.4000000000E+00  1.8812525522E+00
  3.2400000000E+00  6.5000000000E+00  1.8772991454E+00
  3.2400000000E+00  6.6000000000E+00  1.8716667352E+00
  3.2400000000E+00  6.7000000000E+00  1.8643842346E+00
  3.2400000000E+00  6.8000000000E+00  1.8554893525E+00
  3.2400000000E+00  6.9000000000E+00  1.8450285123E+00
  3.2400000000E+00  7.0000000000E+00  1.8330566814E+00
  3.2400000000E+00  7.1000000000E+00  1.8196371067E+00
  3.2400000000E+00  7.2000000000E+00  1.8048409607E+00
  3.2400000000E+00  7.3000000000E+00  1.7887468966E+00
  3.2400000000E+00  7.4000000000E+00  1.7714405186E+00
  3.2400000000E+00  7.5000000000E+00  1.7530137689E+00
  3.2400000000E+00  7.6000000000E+00  1.7335642398E+00
  3.2400000000E+00  7.7000000000E+00  1.7131944160E+00
  3.2400000000E+00  7.8000000000E+00  1.6920108565E+00
  3.2400000000E+00  7.9000000000E+00  1.6701233236E+00
  3.2400000000E+00  8.0000000000E+00  1.6476438713E+00
  3.2400000000E+00  8.1000000000E+00  1.6246859007E+00
  3.2400000000E+00  8.2000000000E+00  1.6013631969E+00
  3.2400000000E+00  8.3000000000E+00  1.5777889560E+00
  3.2400000000E+00  8.4000000000E+00  1.5540748160E+00
  3.2400000000E+00  8.5000000000E+00  1.5303299029E+00
  3.2400000000E+00  8.6000000000E+00  1.5066599031E+00
  3.2400000000E+00  8.7000000000E+00  1.4831661737E+00
  3.2400000000E+00  8.8000000000E+00  1.4599449023E+00
  3.2400000000E+00  8.9000000000E+00  1.4370863251E+00
  3.2400000000E+00  9.0000000000E+00  1.4146740130E+00
  3.2400000000E+00  9.1000000000E+00  1.3927842350E+00
  3.2400000000E+00  9.2000000000E+00  1.3714854042E+00
  3.2400000000E+00  9.3000000000E+00  1.3508376137E+00
  3.2400000000E+00  9.4000000000E+00  1.3308922677E+00
  3.2400000000E+00  9.5000000000E+00  1.3116918084E+00
  3.2400000000E+00  9.6000000000E+00  1.2932695446E+00
  3.2400000000E+00  9.7000000000E+00  1.2756495789E+00
  3.2400000000E+00  9.8000000000E+00  1.2588468353E+00
  3.2400000000E+00  9.9000000000E+00  1.2428671839E+00
  3.2400000000E+00  1.0000000000E+01  1.2277076591E+00

  3.2800000000E+00  0.0000000000E+00  3.8338554641E-01
  3.2800000000E+00  1.0000000000E-01  4.0338987915E-01
  3.2800000000E+00  2.0000000000E-01  4.2395230430E-01
  3.2800000000E+00  3.0000000000E-01  4.4506233478E-01
  3.2800000000E+00  4.0000000000E-01  4.6670837971E-01
  3.2800000000E+00  5.0000000000E-01  4.8887779522E-01
  3.2800000000E+00  6.0000000000E-01  5.1155693752E-01
  3.2800000000E+00  7.0000000000E-01  5.3473121731E-01
  3.2800000000E+00  8.0000000000E-01  5.5838515458E-01
  3.2800000000E+00  9.0000000000E-01  5.8250243282E-01
  3.2800000000E+00  1.0000000000E+00  6.0706595146E-01
  3.2800000000E+00  1.1000000000E+00  6.3205787572E-01
  3.2800000000E+00  1.2000000000E+00  6.5745968242E-01
  3.2800000000E+00  1.3000000000E+00  6.8325220110E-01
  3.2800000000E+00  1.4000000000E+00  7.0941564897E-01
  3.2800000000E+00  1.5000000000E+00  7.3592965896E-01
  3.2800000000E+00  1.6000000000E+00  7.6277329971E-01
  3.2800000000E+00  1.7000000000E+00  7.8992508663E-01
  3.2800000000E+00  1.8000000000E+00  8.1736298320E-01
  3.2800000000E+00  1.9000000000E+00  8.4506439173E-01
  3.2800000000E+00  2.0000000000E+00  8.7300613318E-01
  3.2800000000E+00  2.1000000000E+00  9.0116441532E-01
  3.2800000000E+00  2.2000000000E+00  9.2951478936E-01
  3.2800000000E+00  2.3000000000E+00  9.5803209470E-01
  3.2800000000E+00  2.4000000000E+00  9.8669039238E-01
  3.2800000000E+00  2.5000000000E+00  1.0154628874E+00
  3.2800000000E+00  2.6000000000E+00  1.0443218412E+00
  3.2800000000E+00  2.7000000000E+00  1.0732384745E+00
  3.2800000000E+00  2.8000000000E+00  1.1021828634E+00
  3.2800000000E+00  2.9000000000E+00  1.1311238289E+00
  3.2800000000E+00  3.0000000000E+00  1.1600288229E+00
  3.2800000000E+00  3.1000000000E+00  1.1888638134E+00
  3.2800000000E+00  3.2000000000E+00  1.2175931703E+00
  3.2800000000E+00  3.3000000000E+00  1.2461795564E+00
  3.2800000000E+00  3.4000000000E+00  1.2745838256E+00
  3.2800000000E+00  3.5000000000E+00  1.3027649329E+00
  3.2800000000E+00  3.6000000000E+00  1.3306798588E+00
  3.2800000000E+00  3.7000000000E+00  1.3582835526E+00
  3.2800000000E+00  3.8000000000E+00  1.3855288983E+00
  3.2800000000E+00  3.9000000000E+00  1.4123667066E+00
  3.2800000000E+00  4.0000000000E+00  1.4387457366E+00
  3.2800000000E+00  4.1000000000E+00  1.4646127509E+00
  3.2800000000E+00  4.2000000000E+00  1.4899126072E+00
  3.2800000000E+00  4.3000000000E+00  1.5145883889E+00
  3.2800000000E+00  4.4000000000E+00  1.5385815770E+00
  3.2800000000E+00  4.5000000000E+00  1.5618322651E+00
  3.2800000000E+00  4.6000000000E+00  1.5842794185E+00
  3.2800000000E+00  4.7000000000E+00  1.6058611774E+00
  3.2800000000E+00  4.8000000000E+00  1.6265152049E+00
  3.2800000000E+00  4.9000000000E+00  1.6461790764E+00
  3.2800000000E+00  5.0000000000E+00  1.6647907106E+00
  3.2800000000E+00  5.1000000000E+00  1.6822888374E+00
  3.2800000000E+00  5.2000000000E+00  1.6986134997E+00
  3.2800000000E+00  5.3000000000E+00  1.7137065835E+00
  3.2800000000E+00  5.4000000000E+00  1.7275123726E+00
  3.2800000000E+00  5.5000000000E+00  1.7399781181E+00
  3.2800000000E+00  5.6000000000E+00  1.7510546204E+00
  3.2800000000E+00  5.7000000000E+00  1.7606968110E+00
  3.2800000000E+00  5.8000000000E+00  1.7688643305E+00
  3.2800000000E+00  5.9000000000E+00  1.7755220906E+00
  3.2800000000E+00  6.0000000000E+00  1.7806408148E+00
  3.2800000000E+00  6.1000000000E+00  1.7841975458E+00
  3.2800000000E+00  6.2000000000E+00  1.7861761135E+00
  3.2800000000E+00  6.3000000000E+00  1.7865675534E+00
  3.2800000000E+00  6.4000000000E+00  1.7853704683E+00
  3.2800000000E+00  6.5000000000E+00  1.7825913258E+00
  3.2800000000E+00  6.6000000000E+00  1.7782446836E+00
  3.2800000000E+00  6.7000000000E+00  1.7723533386E+00
  3.2800000000E+00  6.8000000000E+00  1.7649483928E+00
  3.2800000000E+00  6.9000000000E+00  1.7560692335E+00
  3.2800000000E+00  7.0000000000E+00  1.7457634251E+00
  3.2800000000E+00  7.1000000000E+00  1.7340865095E+00
  3.2800000000E+00  7.2000000000E+00  1.7211017171E+00
  3.2800000000E+00  7.3000000000E+00  1.7068795883E+00
  3.2800000000E+00  7.4000000000E+00  1.6914975084E+00
  3.2800000000E+00  7.5000000000E+00  1.6750391597E+00
  3.2800000000E+00  7.6000000000E+00  1.6575938971E+00
  3.2800000000E+00  7.7000000000E+00  1.6392560515E+00
  3.2800000000E+00  7.8000000000E+00  1.6201241711E+00
  3.2800000000E+00  7.9000000000E+00  1.6003002071E+00
  3.2800000000E+00  8.0000000000E+00  1.5798886551E+00
  3.2800000000E+00  8.1000000000E+00  1.5589956609E+00
  3.2800000000E+00  8.2000000000E+00  1.5377281031E+00
  3.2800000000E+00  8.3000000000E+00  1.5161926623E+00
  3.2800000000E+00  8.4000000000E+00  1.4944948898E+00
  3.2800000000E+00  8.5000000000E+00  1.4727382866E+00
  3.2800000000E+00  8.6000000000E+00  1.4510234041E+00
  3.2800000000E+00  8.7000000000E+00  1.4294469783E+00
  3.2800000000E+00  8.8000000000E+00  1.4081011076E+00
  3.2800000000E+00  8.9000000000E+00  1.3870724847E+00
  3.2800000000E+00  9.0000000000E+00  1.3664416911E+00
  3.2800000000E+00  9.1000000000E+00  1.3462825634E+00
  3.2800000000E+00  9.2000000000E+00  1.3266616383E+00
  3.2800000000E+00  9.3000000000E+00  1.3076376819E+00
  3.2800000000E+00  9.4000000000E+00  1.2892613088E+00
  3.2800000000E+00  9.5000000000E+00  1.2715746943E+00
  3.2800000000E+00  9.6000000000E+00  1.2546113815E+00
  3.2800000000E+00  9.7000000000E+00  1.2383961850E+00
  3.2800000000E+00  9.8000000000E+00  1.2229451897E+00
  3.2800000000E+00  9.9000000000E+00  1.2082658438E+00
  3.2800000000E+00  1.0000000000E+01  1.1943571421E+00

  3.3200000000E+00  0.0000000000E+00  3.9071573962E-01
  3.3200000000E+00  1.0000000000E-01  4.1040829655E-01
  3.3200000000E+00  2.0000000000E-01  4.3060184598E-01
  3.3200000000E+00  3.0000000000E-01  4.5128349559E-01
  3.3200000000E+00  4.0000000000E-01  4.7243939861E-01
  3.3200000000E+00  5.0000000000E-01  4.9405482410E-01
  3.3200000000E+00  6.0000000000E-01  5.1611422903E-01
  3.3200000000E+00  7.0000000000E-01  5.3860133148E-01
  3.3200000000E+00  8.0000000000E-01  5.6149918338E-01
  3.3200000000E+00  9.0000000000E-01  5.8479024206E-01
  3.3200000000E+00  1.0000000000E+00  6.0845643907E-01
  3.3200000000E+00  1.1000000000E+00  6.3247924531E-01
  3.3200000000E+00  1.2000000000E+00  6.5683973110E-01
  3.3200000000E+00  1.3000000000E+00  6.8151862007E-01
  3.3200000000E+00  1.4000000000E+00  7.0649633564E-01
  3.3200000000E+00  1.5000000000E+00  7.3175303892E-01
  3.3200000000E+00  1.6000000000E+00  7.5726865704E-01
  3.3200000000E+00  1.7000000000E+00  7.8302290081E-01
  3.3200000000E+00  1.8000000000E+00  8.0899527079E-01
  3.3200000000E+00  1.9000000000E+00  8.3516505107E-01
  3.3200000000E+00  2.0000000000E+00  8.6151129012E-01
  3.3200000000E+00  2.1000000000E+00  8.8801276808E-01
  3.3200000000E+00  2.2000000000E+00  9.1464795055E-01
  3.3200000000E+00  2.3000000000E+00  9.4139492857E-01
  3.3200000000E+00  2.4000000000E+00  9.6823134518E-01
  3.3200000000E+00  2.5000000000E+00  9.9513430907E-01
  3.3200000000E+00  2.6000000000E+00  1.0220802961E+00
  3.3200000000E+00  2.7000000000E+00  1.0490450397E+00
  3.3200000000E+00  2.8000000000E+00  1.0760034122E+00
  3.3200000000E+00  2.9000000000E+00  1.1029292977E+00
  3.3200000000E+00  3.0000000000E+00  1.1297954603E+00
